SSID,Signal(dBm),Timestamp,Location,Scan_ID,Run
NTUST-UAM,-97,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-96,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-96,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-95,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-93,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-88,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-88,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-86,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-77,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-73,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-71,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-67,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-65,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-57,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-52,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-52,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
ESD_5G,-97,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-97,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-97,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-96,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-95,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-94,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-88,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-86,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-82,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-79,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-76,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-69,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-68,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-59,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-57,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-52,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
eduroam,-51,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
DIRECT-I8-OPPO Pad 3,-95,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
810-1_5G,-95,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
Nexlit-5GHz,-95,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
TR-1021_5G,-94,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
Library-Office,-89,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
ConnLab-Guest,-89,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-89,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-88,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-84,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-75,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-74,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-69,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-68,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-66,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-53,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-52,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-PEAP,-57,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
ROOM-810_ç°æ§,-88,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
CI3D_5G,-88,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
ConnLab,-87,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
SEED603,-82,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
å²,-82,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
ææ©ç¶ºâs iPhone,-76,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
Hidden_Network,-72,2025-11-05 10:02:22,MainStairs/TopPicks,2,1
NTUST-UAM,-97,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-96,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-96,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-93,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-88,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-88,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-86,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-84,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-83,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-80,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-77,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-65,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-64,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-63,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-62,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-55,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-89,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-89,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-84,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-75,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-65,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-65,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-63,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-55,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-55,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-97,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-97,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-94,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-90,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-86,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-83,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-82,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-77,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-76,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-70,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-69,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-64,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-64,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-61,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
eduroam,-54,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-97,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-96,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-96,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-93,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-88,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-88,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-86,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-84,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-83,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-80,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-77,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-65,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-64,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-63,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-62,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-55,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
ESD_5G,-97,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
IB-9F,-96,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
DIRECT-I8-OPPO Pad 3,-96,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
Nexlit-5GHz,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
TR-1021_5G,-94,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
810-2_5G,-92,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
BBA-1028,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-89,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-89,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-84,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-75,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-65,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-65,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-63,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-55,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-55,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-PEAP,-95,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
810-1_5G,-91,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
ROOM-810_ç°æ§,-88,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
ConnLab-Guest,-84,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
Library-Office,-84,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
SEED603,-82,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
CI3D_5G,-80,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
Hidden_Network,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
Hidden_Network,-73,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
Hidden_Network,-72,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
ææ©ç¶ºâs iPhone,-78,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
general_7006,-77,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
å²,-77,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
ConnLab,-72,2025-11-05 10:02:28,MainStairs/TopPicks,3,1
NTUST-UAM,-96,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-96,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-93,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-93,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-88,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-86,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-83,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-77,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-72,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-66,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-65,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-63,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-62,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-57,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-46,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-84,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-73,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-72,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-67,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-65,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-64,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-64,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-58,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-46,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-97,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-94,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-94,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-93,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-93,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-83,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-82,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-77,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-75,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-72,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-69,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-64,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-63,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-58,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
eduroam,-45,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
810-1_5G,-97,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-96,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-96,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-93,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-93,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-88,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-86,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-83,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-77,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-72,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-66,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-65,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-63,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-62,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-57,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-46,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
DIRECT-I8-OPPO Pad 3,-96,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST_FIN-5G-2,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
TR-1021_5G,-94,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
MUTEC-5G,-92,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
810-2_5G,-92,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
IB-9F,-92,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Library-Office,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Library-Office,-86,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
BBA-1028,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-91,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-84,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-73,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-72,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-67,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-65,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-64,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-64,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-58,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-46,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-PEAP,-95,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
ConnLab-Guest,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
ConnLab-Guest,-87,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
ConnLab,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Nexlit-5GHz,-89,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
ROOM-810_ç°æ§,-88,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
ESD_5G,-88,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Hidden_Network,-87,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Hidden_Network,-82,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Hidden_Network,-81,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
Hidden_Network,-72,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
SEED603,-82,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
CI3D_5G,-80,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
general_7006,-77,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
ææ©ç¶ºâs iPhone,-75,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
CI3D,-74,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
å²,-74,2025-11-05 10:02:35,MainStairs/TopPicks,4,1
NTUST-UAM,-96,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-93,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-88,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-83,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-77,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-72,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-71,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-69,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-67,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-65,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-49,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-91,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-91,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-89,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-84,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-73,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-72,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-72,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-71,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-68,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-68,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-49,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-PEAP,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
DIRECT-I8-OPPO Pad 3,-98,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-97,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-94,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-94,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-93,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-91,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-90,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-83,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-83,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-82,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-77,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-69,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-69,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-59,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-55,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
eduroam,-49,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
810-1_5G,-97,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-96,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-93,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-88,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-83,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-77,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-72,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-71,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-69,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-67,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-65,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-60,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST-UAM,-49,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
NTUST_FIN-5G-2,-95,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
TR-1021_5G,-94,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
MUTEC-5G,-92,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
810-2_5G,-92,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
IB-9F,-92,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
ææ©ç¶ºâs iPhone,-92,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
Library-Office,-91,2025-11-05 10:02:41,MainStairs/TopPicks,5,1
